stimulus_number,r_score
972268,0.0897955372929573
1449140,0.08826246857643127
2106752,0.08765822649002075
1087200,0.08692599833011627
996967,0.08570407330989838
1292805,0.08507446944713593
649763,0.08476848155260086
2164437,0.08460123091936111
2698039,0.08458079397678375
1026298,0.08451545238494873
2351871,0.08410972356796265
316479,0.0840400978922844
2728431,0.08367162197828293
939226,0.08335277438163757
1454097,0.08319459110498428
2296881,0.08304563909769058
1071791,0.0826776847243309
734996,0.08237236738204956
1655002,0.08161646872758865
1939306,0.08161072432994843
1925454,0.08155661821365356
174063,0.08122057467699051
422894,0.08116566389799118
713331,0.08102578669786453
2133753,0.08101139962673187
1935746,0.08081520348787308
1877264,0.08067137002944946
2315211,0.08062447607517242
854076,0.08031975477933884
2776393,0.08008277416229248
1120914,0.07985581457614899
2271430,0.07982911169528961
1937144,0.07982125133275986
843706,0.07974220812320709
1990540,0.07947161048650742
2736202,0.07924234122037888
2023641,0.07913893461227417
2763405,0.07913580536842346
420247,0.07895657420158386
1031051,0.07881496846675873
2537537,0.07880100607872009
565106,0.07854744791984558
1529788,0.07849724590778351
2625527,0.0784493237733841
2240042,0.07825060933828354
1562564,0.07718393951654434
2498544,0.07717764377593994
2043023,0.07702438533306122
887383,0.0770052969455719
795255,0.07686637341976166
1035922,0.07678651064634323
1170874,0.07674568146467209
2237789,0.07670287787914276
1020896,0.07665803283452988
2291108,0.07663708925247192
2072864,0.0766359195113182
373632,0.07638994604349136
2122702,0.07636889815330505
1122312,0.07614732533693314
136225,0.07605085521936417
70268,0.07588282227516174
1847001,0.07586224377155304
753336,0.07575567066669464
114047,0.07551538199186325
57323,0.0754966288805008
2201520,0.07547793537378311
1518581,0.07539695501327515
1661424,0.07526099681854248
2179711,0.0752117931842804
1183273,0.07516390085220337
1431583,0.0751461461186409
765296,0.07507922500371933
1504963,0.0750194787979126
880192,0.07501663267612457
2006996,0.07500863820314407
2042729,0.07500389963388443
1176635,0.07483497262001038
1351187,0.07471201568841934
316844,0.07470186799764633
2328724,0.07468903809785843
2458981,0.07467519491910934
2062247,0.07452420145273209
560901,0.07445624470710754
363509,0.07440003752708435
2040140,0.07428879290819168
1627824,0.07424156367778778
453740,0.07422410696744919
859837,0.07420379668474197
1911778,0.07418373972177505
1960228,0.07416132092475891
1527468,0.07413036376237869
1540036,0.0740843266248703
285679,0.07405493408441544
2205246,0.07402762025594711
1413836,0.07400774955749512
1260648,0.07400429993867874
864881,0.07380528748035431
1068459,0.07374900579452515
2403891,0.07374688237905502
1598027,0.0737043097615242
493162,0.07368499040603638
715578,0.07366964221000671
2176301,0.0735795795917511
1013073,0.07357930392026901
582260,0.07357234507799149
2757753,0.07356573641300201
1861034,0.07352246344089508
599911,0.07345904409885406
555218,0.0734306126832962
1741415,0.07333157956600189
776060,0.07324576377868652
2180344,0.0732441172003746
2214535,0.07322311401367188
2309250,0.07321750372648239
336879,0.07316239923238754
1365141,0.07314515113830566
348468,0.07312069088220596
2097989,0.0730988159775734
1558509,0.07309801131486893
2171626,0.07309029251337051
928846,0.07308217883110046
919673,0.07300538569688797
2364074,0.0729164332151413
1206697,0.07284458726644516
1467244,0.07282844185829163
2386797,0.07281293720006943
1393617,0.07281097024679184
1388877,0.07278123497962952
1354153,0.0727665051817894
278693,0.07273205369710922
604400,0.07270947098731995
773375,0.07262664288282394
220888,0.07259950041770935
1167302,0.07258597016334534
1080917,0.07258488982915878
645519,0.0725785493850708
672474,0.07247336953878403
228039,0.07238174229860306
1070620,0.07217923551797867
85846,0.07217735797166824
1052296,0.07217247784137726
980219,0.07216188311576843
2428902,0.072117879986763
364351,0.07211081683635712
1693405,0.07206529378890991
1083401,0.07203759998083115
763786,0.07198254019021988
1934100,0.07194057106971741
989219,0.07192852348089218
2309968,0.07192257791757584
387803,0.0719180777668953
307667,0.07186014205217361
1023517,0.07182899117469788
