stimulus_number,r_score
95268,0.09457618743181229
1875219,0.09402328729629517
2701922,0.09212160855531693
2705474,0.09191040694713593
2750084,0.08958674222230911
1956539,0.08884147554636002
2320612,0.08879774063825607
2852073,0.08829495310783386
1958864,0.08819456398487091
1397854,0.08807940781116486
405559,0.08799509704113007
2550060,0.08770060539245605
1382872,0.08769778907299042
326956,0.08685541152954102
472397,0.08679185807704926
708762,0.08658342808485031
2607859,0.08646517992019653
2991438,0.08639005571603775
2092561,0.08626141399145126
901544,0.08620864152908325
1185918,0.08615846186876297
2717835,0.08605834096670151
158338,0.08555284887552261
1392045,0.08553244918584824
1410192,0.08535727858543396
2839765,0.08508279919624329
2505438,0.0845014825463295
2607306,0.08446435630321503
2477676,0.08429321646690369
688451,0.08412634581327438
1873260,0.08349481225013733
812723,0.08339028060436249
3000218,0.08337108790874481
2423563,0.08318103104829788
2366565,0.08308783173561096
466505,0.08307687193155289
2978817,0.08289670199155807
2362163,0.08260137587785721
753567,0.08229999989271164
504911,0.08210798352956772
1070170,0.08210005611181259
1618355,0.0820399671792984
1833793,0.08203373849391937
2335894,0.08200039714574814
2665504,0.08190322667360306
172376,0.08178180456161499
871070,0.08162647485733032
2207388,0.08160629868507385
2481418,0.08156678080558777
2292511,0.0815105140209198
2482187,0.08141544461250305
1186231,0.08138609677553177
1035679,0.08129400759935379
90169,0.08120080083608627
856180,0.08119971305131912
2267164,0.08116446435451508
2172350,0.08111120015382767
1401415,0.08104503899812698
2896233,0.08089958131313324
1297027,0.0808190181851387
1119486,0.08059266954660416
698921,0.08036768436431885
2139773,0.08036019653081894
2255110,0.08028536289930344
565145,0.08022195845842361
24863,0.08019883185625076
1781001,0.07998811453580856
2585158,0.0799732506275177
800847,0.07988350838422775
3698,0.07982536405324936
1243442,0.07970745116472244
2925449,0.07970403879880905
2362877,0.07964165508747101
2194190,0.07925837486982346
858350,0.07924404740333557
900429,0.07922588288784027
2538691,0.0791812315583229
1144427,0.0791533812880516
713842,0.07913782447576523
1930905,0.07909676432609558
2318453,0.07900102436542511
2647759,0.07900075614452362
2708400,0.07895494252443314
1647028,0.0789496973156929
2770314,0.07881063222885132
413266,0.07866933941841125
1586838,0.07814575731754303
1226907,0.07809073477983475
1166144,0.07806921005249023
1813547,0.07803291827440262
1748019,0.07796844840049744
393409,0.07790554314851761
371682,0.077788807451725
1546991,0.07774340361356735
2965926,0.07771634310483932
84959,0.07767662405967712
2592053,0.077643483877182
2183996,0.07756301015615463
1395057,0.0775277391076088
751094,0.07748042792081833
973879,0.07741259038448334
2322208,0.0773729607462883
2611757,0.07728832960128784
2833520,0.07726538926362991
2823808,0.07726331055164337
1326560,0.07725535333156586
1882728,0.07718712091445923
3012525,0.07718002796173096
1581975,0.07707900553941727
1445142,0.077052041888237
979295,0.07698648422956467
482062,0.07690337300300598
1049991,0.07684192061424255
710356,0.07679368555545807
1646853,0.07675282657146454
2499250,0.07665304094552994
1002641,0.07660385221242905
1262510,0.0765872672200203
2351215,0.07652200013399124
2016182,0.07651162892580032
2162938,0.07648248225450516
1937059,0.07644284516572952
2169206,0.07628343254327774
580270,0.07626951485872269
378491,0.07623593509197235
91757,0.07619799673557281
511652,0.07615441083908081
2572619,0.07613300532102585
782005,0.07611533999443054
494940,0.0761079341173172
960194,0.07607097923755646
2472919,0.07604963332414627
2300919,0.07603470981121063
1024154,0.0759897381067276
659280,0.07595038414001465
1158299,0.07593871653079987
1885249,0.07587650418281555
1232819,0.07587122917175293
2788047,0.07581859827041626
1965311,0.07580889761447906
286838,0.07579800486564636
1199058,0.07573532313108444
2646588,0.07567472010850906
1899361,0.07566802203655243
2741166,0.07564777135848999
1600470,0.07562223076820374
1312161,0.0756220743060112
1295003,0.07561393827199936
2042654,0.0755390077829361
1848897,0.07552100718021393
452699,0.07548177242279053
2170909,0.07545009255409241
440726,0.07542373239994049
