stimulus_number,r_score
1456537,0.08704698830842972
343171,0.084931880235672
1269337,0.08307120949029922
768512,0.08135371655225754
665801,0.0812428668141365
1896577,0.08096470683813095
2157779,0.07978656142950058
18396,0.07881432771682739
720309,0.07826324552297592
1868085,0.07824457436800003
2096530,0.07787017524242401
2415843,0.07774633169174194
1689652,0.0776071771979332
1772108,0.07751557230949402
76402,0.07731754332780838
881671,0.07602864503860474
574366,0.07595016807317734
522415,0.07587997615337372
584882,0.07541457563638687
208033,0.07507221400737762
387888,0.07500223815441132
1417709,0.07475616782903671
174252,0.0747506394982338
733665,0.07461167871952057
1747647,0.07453494518995285
1954354,0.07432857155799866
919917,0.07420287281274796
2528646,0.07419945299625397
724472,0.07415787130594254
1505764,0.07411099225282669
597082,0.07408259063959122
1814772,0.07405306398868561
1395970,0.07400920987129211
250342,0.07374991476535797
1720317,0.07373849302530289
830637,0.07354109734296799
1606753,0.0733010470867157
2255464,0.07315945625305176
484372,0.07315662503242493
1385909,0.07315316051244736
2201364,0.07308616489171982
133748,0.07307206839323044
1713867,0.07293549925088882
677651,0.07292763888835907
1913507,0.07292008399963379
1675886,0.07285968959331512
1187592,0.07284267246723175
2286584,0.07283925265073776
2209985,0.07274235785007477
885736,0.07270009815692902
1788528,0.07269690185785294
1293398,0.07240664958953857
1459218,0.07239467650651932
1037352,0.07230766117572784
1358834,0.07202766835689545
554506,0.07185486704111099
2481892,0.07180772721767426
397047,0.0717717707157135
145859,0.07157120853662491
1426511,0.0715000182390213
2339204,0.0714896097779274
2143800,0.071457140147686
48054,0.07138753682374954
2027884,0.07133859395980835
2128891,0.07132337242364883
1641446,0.07123947888612747
1093005,0.07119187712669373
1385000,0.07112076878547668
2200846,0.07100575417280197
1699608,0.07095417380332947
2454193,0.0709429457783699
1877531,0.0709368959069252
1288722,0.07082050293684006
587310,0.07080697268247604
1516745,0.07078881561756134
2425556,0.0707477331161499
332271,0.07066167145967484
1988142,0.07064171880483627
955466,0.0705893263220787
2378299,0.07047271728515625
115151,0.07047202438116074
2085660,0.07040347158908844
2196735,0.0703718364238739
2204298,0.07033434510231018
866385,0.07031506299972534
1639648,0.07022491097450256
2371726,0.07016059756278992
2177318,0.06992116570472717
2231281,0.06987467408180237
2354669,0.06986962258815765
1413293,0.0698547288775444
585122,0.06984280794858932
746369,0.06982734054327011
2355015,0.06981229037046432
1909826,0.0698029175400734
1197933,0.0697522982954979
2167900,0.06974206864833832
2545806,0.0697038546204567
1816252,0.06964494287967682
1851759,0.06956745684146881
728346,0.06955374032258987
2553370,0.06949298083782196
1564812,0.06942947208881378
442371,0.06941180676221848
2222357,0.06933075189590454
2440817,0.06929688900709152
591626,0.06926103681325912
2457025,0.06923212856054306
1284752,0.0692097544670105
1899934,0.06917649507522583
894442,0.06914818286895752
115258,0.06912960112094879
2417409,0.06903307139873505
500817,0.0690324679017067
2172301,0.06903137266635895
7080,0.06900496780872345
307918,0.06894633919000626
662316,0.06894423812627792
1770658,0.06890611350536346
751757,0.06883685290813446
189978,0.06883368641138077
1027877,0.06880859285593033
1740219,0.06880045682191849
160367,0.06879735738039017
1227217,0.06874223798513412
2116602,0.0686768889427185
1196469,0.06865321099758148
1736835,0.06850208342075348
341603,0.06845535337924957
979658,0.06839967519044876
119577,0.06838492304086685
631665,0.06830190867185593
1447231,0.06828825920820236
233067,0.06826570630073547
2418363,0.06823369860649109
114164,0.0682004988193512
2160749,0.06819216907024384
113239,0.06818203628063202
396848,0.06814826279878616
564439,0.06812409311532974
2006108,0.06811472773551941
937089,0.06810250878334045
745556,0.06810040771961212
940376,0.06808576732873917
2011223,0.0680740475654602
505661,0.06806205958127975
1582960,0.06805109977722168
1391332,0.06803829222917557
147863,0.06802872568368912
346276,0.0680270716547966
56190,0.06798706203699112
1628607,0.06796041131019592
1975348,0.0679415687918663
