stimulus_number,r_score
2537074,0.09785737097263336
635103,0.09458369016647339
1311568,0.09145373851060867
2565032,0.09064201265573502
2560283,0.0895145833492279
1345804,0.08838650584220886
1272616,0.08815289288759232
2504456,0.08626788854598999
204166,0.08454842120409012
1602703,0.08339421451091766
80620,0.08299534767866135
2191171,0.08292257785797119
1303764,0.08286616951227188
1741267,0.08240747451782227
1004669,0.08233489841222763
286580,0.08222391456365585
1253017,0.08222024887800217
767471,0.08197778463363647
2677575,0.08187921345233917
165503,0.08187688142061234
1699476,0.08183804899454117
1152771,0.08159910142421722
497245,0.08159760385751724
1605817,0.08153469115495682
1847317,0.0815047025680542
1250427,0.08137840777635574
2027036,0.08121969550848007
1731883,0.08120094984769821
68312,0.08119218796491623
1953436,0.08116201311349869
2422939,0.08066119998693466
444707,0.08054699003696442
650647,0.08026576787233353
1403263,0.08024174720048904
2528843,0.08020399510860443
202771,0.08012501895427704
1168435,0.08008401840925217
2698398,0.08006606251001358
2076889,0.07948294281959534
2804318,0.07947012782096863
1305125,0.07939157634973526
764957,0.07932984828948975
966771,0.07902158051729202
1739380,0.07872339338064194
27352,0.07869920134544373
2779041,0.07861587405204773
1310517,0.0784931555390358
2465540,0.07836360484361649
1191296,0.07825347781181335
636762,0.07805395126342773
2798449,0.07804801315069199
134164,0.07803300768136978
779068,0.07802712917327881
435944,0.0778307095170021
2668585,0.07781414687633514
335370,0.0777483582496643
2175893,0.07773969322443008
1855648,0.0777280405163765
85011,0.07762940973043442
140094,0.07729083299636841
2300404,0.07713230699300766
154315,0.07704322785139084
642841,0.07702352851629257
1910453,0.0770089328289032
2677190,0.07684335112571716
2227707,0.07683423906564713
2330876,0.07680513709783554
1991249,0.07666037976741791
1555380,0.07653770595788956
516002,0.07648791372776031
486455,0.0763910710811615
2098080,0.07629139721393585
1442431,0.07620763778686523
2816248,0.07615948468446732
1734007,0.0761161670088768
641778,0.07608432322740555
1558790,0.07605960220098495
1709778,0.07603421062231064
1129021,0.07590392976999283
2731214,0.07589035481214523
555968,0.07575191557407379
1025881,0.07572612166404724
2070744,0.07572271674871445
310943,0.07556378841400146
1629491,0.07556041330099106
1903302,0.07548756152391434
1990176,0.07544585317373276
347574,0.07540133595466614
2590791,0.07537268102169037
358987,0.0753224641084671
634777,0.07530143111944199
2746153,0.0752827525138855
2506703,0.07521918416023254
2028674,0.0752144455909729
1370233,0.07512801140546799
898707,0.07510742545127869
1088554,0.07504364103078842
2762053,0.07502596825361252
1885069,0.07498495280742645
1763018,0.0749637633562088
2417322,0.07474569231271744
695747,0.0746738389134407
2250210,0.07466445118188858
352186,0.07457192987203598
1439792,0.07456246018409729
292145,0.07453816384077072
505875,0.07447498291730881
1668922,0.07446806132793427
589430,0.07445818930864334
480208,0.07442652434110641
1977702,0.07441248744726181
2183538,0.07440011203289032
935026,0.07436604052782059
1695991,0.07434115558862686
1491477,0.07413911819458008
1767017,0.07412523031234741
1658001,0.07410988211631775
1110763,0.07405221462249756
378680,0.07404795289039612
2129466,0.07403102517127991
2192656,0.07400865107774734
232322,0.07398191839456558
785656,0.07396091520786285
2623941,0.07395198941230774
1780711,0.07394939661026001
955224,0.07390475273132324
102906,0.07389043271541595
2244933,0.07385783642530441
86872,0.07382776588201523
2701990,0.07379873096942902
264069,0.07379867136478424
1035680,0.07378962635993958
1515828,0.07378032803535461
2372903,0.0737711638212204
657889,0.07375594973564148
319204,0.07367122918367386
2062392,0.07366229593753815
1097540,0.07360030710697174
646075,0.07355353236198425
924617,0.0734802633523941
2014538,0.07346530258655548
1852414,0.07346168160438538
2576429,0.07343261688947678
1061337,0.07336040586233139
2019817,0.07335396111011505
2535033,0.07332123070955276
2346640,0.073307104408741
2671466,0.07328832149505615
183890,0.07327185571193695
2296025,0.07327048480510712
1732727,0.07319425046443939
39206,0.07318977266550064
2796424,0.07318465411663055
